Sex,Agemos,-2,-1.5,-1,-0.5,0,0.5,1,1.5,2
1,24,10.25460951,10.80232076,11.38570814,12.00752316,12.6707633,13.37869707,14.13489192,14.94324546,15.8080203
1,24.5,10.3134521,10.86344486,11.44953268,12.07453887,12.74154396,13.45391255,14.21532326,15.02980235,15.90176135
1,25,10.37172964,10.92392412,11.51265391,12.14082017,12.81159383,13.52844442,14.29517238,15.11594541,15.99533925
1,25.5,10.42952456,10.9838481,11.57516824,12.20647019,12.88102276,13.60240946,14.37456354,15.20180736,16.08889691
1,26,10.48691287,11.04330001,11.63716578,12.27158564,12.94993386,13.67591722,14.45361303,15.28751209,16.18256734
1,26.5,10.54396441,11.10235703,11.6987306,12.33625705,13.01842382,13.74907037,14.53242968,15.37317516,16.27647418
1,27,10.60074328,11.16109067,11.75994107,12.40056913,13.08658317,13.82196497,14.611115,15.45890401,16.37073187
1,27.5,10.65730807,11.21956698,11.82087007,12.46460095,13.1544966,13.89469081,14.6897637,15.54479845,16.46544629
1,28,10.71371224,11.2778469,11.88158534,12.52842629,13.22224319,13.96733166,14.76846384,15.63095087,16.56071486
1,28.5,10.77000434,11.33598646,11.94214963,12.5921138,13.28989667,14.03996559,14.84729727,15.71744673,16.65662718
1,29,10.82622843,11.39403715,12.00262105,12.65572733,13.3575257,14.11266517,14.92633975,15.80436467,16.75326504
1,29.5,10.88242417,11.452046,12.06305318,12.71932607,13.42519408,14.18549782,15.00566147,15.89177709,16.85070318
1,30,10.93862731,11.51005603,12.12349544,12.78296486,13.49296097,14.25852592,15.08532705,15.97975014,16.94900915
1,30.5,10.99486974,11.56810627,12.18399316,12.84669432,13.56088113,14.33180722,15.16539607,16.06834437,17.0482441
1,31,11.05117992,11.62623219,12.24458792,12.91056108,13.62900513,14.40539488,15.24592306,16.15761463,17.14846267
1,31.5,11.10758393,11.68446602,12.30531738,12.97460732,13.69737858,14.47933692,15.32695739,16.24761082,17.24971501
1,32,11.16410175,11.74283584,12.36621662,13.03887379,13.76604628,14.55368025,15.40854592,16.33837748,17.35204123
1,32.5,11.22075384,11.8013677,12.42731659,13.10339547,13.83504622,14.62846469,15.49072918,16.42995483,17.45548063
1,33,11.27755693,11.86008445,12.48864549,13.16820491,13.90441401,14.70372751,15.5735444,16.52237846,17.56006573
1,33.5,11.33452423,11.91900591,12.55022887,13.23333224,13.97418299,14.77950349,15.65702584,16.61567983,17.66582304
1,34,11.39167106,11.97815085,12.61208857,13.29880183,14.04437938,14.85581995,15.74120118,16.70988649,17.77277984
1,34.5,11.44900426,12.03753355,12.67424532,13.36463953,14.1150324,14.93270723,15.8260991,16.8050221,17.88095109
1,35,11.50653319,12.09716763,12.73671648,13.43086572,14.18616443,15.01018851,15.91174208,16.90110686,17.99035307
1,35.5,11.56426435,12.15706428,12.79951734,13.49749895,14.25779618,15.08828517,15.99815038,16.99815771,18.10099711
1,36,11.62220422,12.21723336,12.86266076,13.56455445,14.32994444,15.16701445,16.0853403,17.09618847,18.2128929
1,36.5,11.68035377,12.27768162,12.92615853,13.63204804,14.40262749,15.24639506,16.17332831,17.19520994,18.32604136
1,37,11.73871662,12.33841554,12.9900197,13.69999075,14.47585763,15.32643946,16.2621256,17.29523026,18.4404456
1,37.5,11.79729403,12.39943975,13.05425183,13.76839249,14.54964614,15.40715902,16.35174184,17.39625512,18.55610445
1,38,11.85608636,12.46075757,13.11886089,13.8372613,14.62400225,15.48856287,16.44218432,17.49828763,18.673014
1,38.5,11.91509302,12.52237108,13.18385132,13.90660345,14.69893326,15.57065814,16.53345829,17.60132889,18.79116819
1,39,11.97431272,12.58428131,13.24922621,13.9764236,14.77444466,15.65344998,16.6255669,17.70537777,18.91055864
1,39.5,12.03374211,12.64648776,13.31498759,14.04672578,14.85054151,15.73694309,16.71851248,17.81043136,19.03117333
1,40,12.09338172,12.70899066,13.38113544,14.11750966,14.92722304,15.82113598,16.81229229,17.91648492,19.15300452
1,40.5,12.15322688,12.77178773,13.44766958,14.18877665,15.00449143,15.90603027,16.90690542,18.02353218,19.27603655
1,41,12.21327422,12.83487661,13.51458856,14.26052594,15.08234595,15.99162442,17.00234817,18.13156522,19.40025442
1,41.5,12.27351994,12.89825425,13.58188997,14.33275551,15.16078454,16.07791552,17.09861551,18.24057495,19.52564214
1,42,12.33395826,12.96191643,13.64957099,14.40546355,15.23980565,16.16490116,17.19570233,18.35055086,19.65217978
1,42.5,12.39458741,13.02586,13.71762716,14.47864438,15.31940246,16.25257331,17.29359916,18.46148152,19.77985308
1,43,12.4554022,13.09008018,13.78605408,14.55229376,15.39957041,16.34092628,17.39229788,18.57335429,19.90864173
1,43.5,12.51639809,13.15457213,13.85484655,14.62640601,15.48030313,16.42995247,17.49178875,18.68615582,20.03852641
1,44,12.57757062,13.21933075,13.92399889,14.70097481,15.56159336,16.51964329,17.59206101,18.79987178,20.16948698
1,44.5,12.63891523,13.28435069,13.99350493,14.77599313,15.64343309,16.60998931,17.69310312,18.9144873,20.3015032
1,45,12.70042746,13.34962643,14.06335814,14.85145339,15.72581355,16.70098028,17.79490272,19.02998676,20.43455433
1,45.5,12.76210286,13.41515229,14.13355164,14.92734749,15.80872535,16.79260527,17.89744682,19.14635417,20.56861971
1,46,12.82393541,13.48092186,14.2040786,15.00366806,15.89216021,16.8848545,18.00072311,19.26357297,20.70367572
1,46.5,12.88592407,13.54693051,14.27493102,15.08040406,15.97610456,16.97771249,18.10471496,19.38162635,20.83970654
1,47,12.94806339,13.6131719,14.34610165,15.15754722,16.06054891,17.07116808,18.20940886,19.50049712,20.97668913
1,47.5,13.01034948,13.67964018,14.41758274,15.235088,16.14548194,17.16520823,18.31478982,19.62016803,21.11460316
