Sex,Agemos,-2,-1.5,-1,-0.5,0,0.5,1,1.5,2
2,24,9.87542432,10.3525543,10.87116008,11.4365709,12.05503983,12.73394883,13.48207006,14.30990229,15.23010837
2,24.5,9.937901169,10.41804919,10.9403767,11.51038702,12.13455523,12.82054831,13.57750725,14.41641206,15.35055937
2,25,9.99921578,10.48243838,11.00855072,11.58323266,12.21318503,12.90636565,13.67229315,14.52244231,15.47076435
2,25.5,10.05946159,10.5458155,11.07577612,11.65520244,12.2910249,12.99149801,13.76652707,14.62809546,15.59083035
2,26,10.11872782,10.60826981,11.14214244,11.72638633,12.36816549,13.07603711,13.86030232,14.7334672,15.71085676
2,26.5,10.17709962,10.6698864,11.20773477,11.79686967,12.44469258,13.16006947,13.95370657,14.83864706,15.83093616
2,27,10.23465924,10.73074667,11.27263387,11.86673272,12.52068629,13.24367548,14.04682118,14.94371841,15.95115562
2,27.5,10.29148388,10.79092765,11.33691661,11.93605226,12.59622335,13.32693195,14.13972321,15.04875892,16.07159421
2,28,10.34764804,10.85050292,11.40065572,12.00490029,12.67137518,13.40990997,14.23248386,15.15384066,16.19232617
2,28.5,10.40322252,10.90954234,11.46392014,12.0733449,12.74620911,13.49267632,14.32516966,15.25903047,16.31341981
2,29,10.45827471,10.96811222,11.52677513,12.14145028,12.82078836,13.57529333,14.41784235,15.36439008,16.4349379
2,29.5,10.51286867,11.02627543,11.58928232,12.20927686,12.89517218,13.65781919,14.5105593,15.46997652,16.5569382
2,30,10.56706533,11.08409157,11.65149996,12.27688148,12.969416,13.74030802,14.60337347,15.57584206,16.67947329
2,30.5,10.62092247,11.141617,11.71348292,12.34431749,13.04357164,13.8228101,14.69633381,15.68203472,16.8025912
2,31,10.67449487,11.19890499,11.77528288,12.41163493,13.1176874,13.90537204,14.78948532,15.78859829,16.92633541
2,31.5,10.72783386,11.25600561,11.83694852,12.47888091,13.19180874,13.98803747,14.88286973,15.89557268,17.05074456
2,32,10.78098999,11.31296682,11.8985252,12.54609823,13.26597601,14.07084456,14.9765236,16.00299389,17.175856
2,32.5,10.83400801,11.36983261,11.96005593,12.61332865,13.34022934,14.15383144,15.07048257,16.11089455,17.30169908
2,33,10.88693185,11.42664499,12.02158067,12.68060997,13.41460428,14.23703133,15.16477759,16.21930373,17.42830191
2,33.5,10.93980319,11.48344348,12.08313664,12.747977,13.48913319,14.32047416,15.25943638,16.32824746,17.55569011
2,34,10.99265935,11.54026437,12.14475889,12.81546327,13.56384768,14.40418919,15.35448526,16.43774861,17.68388274
2,34.5,11.0455376,11.59714242,12.20647958,12.88309822,13.63877446,14.48820046,15.44994599,16.54782736,17.8129
2,35,11.09847142,11.65410955,12.26832882,12.95090995,13.71393934,14.57253119,15.54583889,16.65850102,17.94275644
2,35.5,11.15149232,11.71119548,12.33033438,13.01892402,13.78936547,14.65720191,15.6421817,16.76978459,18.07346492
2,36,11.20462976,11.76842788,12.39252192,13.08716389,13.86507382,14.74223087,15.73898977,16.8816905,18.20503547
2,36.5,11.25791103,11.82583226,12.45491499,13.15565091,13.94108332,14.82763428,15.8362764,16.99422915,18.33747604
2,37,11.31136144,11.88343221,12.51753523,13.22440453,14.01741092,14.91342636,15.93405284,17.10740871,18.47079222
2,37.5,11.36500432,11.94124936,12.58040234,13.29344229,14.09407175,14.99961953,16.0323285,17.22123557,18.60498777
2,38,11.41886118,11.99930354,12.64353428,13.36278,14.1710792,15.0862244,16.13111101,17.33571419,18.74006433
2,38.5,11.47295168,12.05761278,12.70694726,13.43243177,14.24844498,15.17325004,16.23040643,17.45084753,18.87602212
2,39,11.52729314,12.11619324,12.77065597,13.50241058,14.32617994,15.26070464,16.33021978,17.56663686,19.01285834
2,39.5,11.58190299,12.17506012,12.83467326,13.57272673,14.40429169,15.34859306,16.43055324,17.68308212,19.15057199
2,40,11.63679542,12.23422648,12.8990108,13.64339017,14.48278811,15.43692061,16.53140902,17.80018189,19.28915773
2,40.5,11.69198357,12.29370407,12.96367872,13.71440919,14.56167529,15.52569088,16.6327878,17.9179337,19.42861012
2,41,11.74747918,12.35350328,13.02868587,13.7857908,14.64095814,15.61490624,16.73468906,18.03633383,19.56892234
2,41.5,11.80329249,12.4136331,13.09403979,13.85754085,14.72064045,15.7045681,16.83711143,18.1553778,19.71008689
2,42,11.85943252,12.47410137,13.15974689,13.92966407,14.80072498,15.79467684,16.94005247,18.27506002,19.85209503
2,42.5,11.91590689,12.53491459,13.22581239,14.00216413,14.88121352,15.88523203,17.04350911,18.39537439,19.99493767
2,43,11.97272212,12.59607824,13.29224052,14.07504376,14.96210701,15.97623237,17.14747739,18.51631389,20.13860457
2,43.5,12.02988344,12.6575966,13.35903443,14.14830475,15.04340553,16.0676759,17.25195285,18.63787114,20.28308539
2,44,12.08739508,12.71947304,13.42619641,14.22194807,15.12510844,16.15955996,17.35693033,18.76003802,20.42836883
2,44.5,12.14526015,12.78170986,13.49372782,14.29597389,15.20721443,16.25188135,17.46240432,18.88280623,20.57444361
2,45,12.20348081,12.84430852,13.56162923,14.37038168,15.28972155,16.34463633,17.56836877,19.00616691,20.72129778
2,45.5,12.26205823,12.90726958,13.62990042,14.44517021,15.37262729,16.43782073,17.67481737,19.13011112,20.86891941
2,46,12.32099274,12.97059281,13.69854048,14.52033769,15.45592866,16.53142997,17.78174348,19.25462955,21.01729619
2,46.5,12.38028378,13.03427721,13.76754781,14.59588172,15.53962221,16.62545916,17.88914028,19.37971291,21.16641592
